Uuid,Void/Retire,Name,Concept Drug,,Strength,odoo_price,odoo_category,odoo_type,odoo_id,_version:1
00874ba7-e9e1-4180-9892-4364b6c833fb,,JOSACINE Granulé  pour solution buvable à 125,JOSAMYCINE,,,1450,bahmni_product.categ_saleable_drugs,Stockable Product,75b95291-df21-4f47-b253-f55e3b9854a8,
7c0a787f-1609-4f7c-bc4d-a41bb32eb96c,,JOSACINE Granulé pour solution buvable à 250 m,JOSAMYCINE,,,2350,bahmni_product.categ_saleable_drugs,Stockable Product,e8db99ec-8366-42ee-8855-6c57935e1f17,
3a479b0b-9097-4040-bd33-ec99a6e67641,,JOSACINE Granulé pour solution buvable à 500 m,JOSACINE,,,3100,bahmni_product.categ_saleable_drugs,Stockable Product,1e6c79f5-f5f7-4b72-a31c-0b334ecf9309,
61d4961c-19e7-432c-8b6a-bd41079e2e5b,,JOSACINE Comprimé pélliculé à 500 mg,JOSAMYCINE,,,4000,bahmni_product.categ_saleable_drugs,Stockable Product,478d3e8e-4636-4c1d-a29a-e0ebe546973d,
20d45aae-a089-4c57-b340-f534bcb170e0,,KALEORID Comprimé à 600 mg,CHLORURE DE POTASSIUM,,,650,bahmni_product.categ_saleable_drugs,Stockable Product,a344cd30-3d05-488e-8ced-55d740f835d8,
75a0aa70-e8e1-4375-8b1c-e6050a324592,,KEFOTAX Poudre pour préparation injectable à 5,Cefotaxime,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,4380546b-7c1a-4282-a615-54bb3825d042,
91487857-a466-4815-b895-7a3545090a00,,KEFOTAX Poudre pour préparation injectable à 1,Cefotaxine,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,d9107097-dc91-4629-bb4e-8a9644ebf2de,
a0bbff41-4f43-4973-8e85-29e296e379c7,,KENACORT  RETARD Suspension  injectable à 40 mg,TRIAMCINOLONE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,040b17f5-1115-454b-9582-50c6b00ce3e1,
15039195-f456-4d0f-9b97-7d9bb7cd3396,,KENACORT  RETARD Suspension  injectable à 80 mg,TRIAMCINOLONE,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,9e49ff27-f43d-48ac-ad89-8b7dc2af0acd,
39670c4d-e956-4677-a602-6df60c367393,,KERLONE Comprimé pelliculé à 20 mg,BEtaxolol,,,4500,bahmni_product.categ_saleable_drugs,Stockable Product,b86b7d1c-8e5b-4283-9191-7df9f4d2e1de,
d3f4b5c9-b770-4935-8f1b-bf8e69dfcf66,,KETODERM Crème à 2 %,KETOCONAZOLE,,,1600,bahmni_product.categ_saleable_drugs,Stockable Product,6b2db1d6-ae33-446f-a1cd-e6c9a1754f34,
9cb7d4fc-d876-4fdd-8244-bde0f3f702be,,KETODERM Gel monodose à 2 %,KETOCONAZOLE,,,2500,bahmni_product.categ_saleable_drugs,Stockable Product,4d9818c2-279f-4f45-a792-6336a5cf8d9b,
a5cc2b78-3b57-4416-a51e-03b511e05acc,,KETODERM Sachet,KETOCONAZOLE,,,4600,bahmni_product.categ_saleable_drugs,Stockable Product,6f34c161-fde7-4106-9d5b-bcebeb183a6a,
6e97cd03-f3e4-4d0c-8a30-1ed3d72837ca,,KETONAL DUO Gélule LP  à 150 mg,KEtoprofEne,,,2150,bahmni_product.categ_saleable_drugs,Stockable Product,1de1f5d8-5062-4d4f-bd54-c75f669862a8,
497ef59d-6d5f-4f2b-a3c4-a09c8c77aaea,,"KETONAL Gel dermique à 2,5 %",KEtoprofEne,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,7782c2a2-c08e-418f-b627-257d0ab5c533,
309d32ca-5fc9-405f-89dc-1778ec89cc8c,,KETONAL Comprimé à 100 mg,KEtoprofEne,,,1050,bahmni_product.categ_saleable_drugs,Stockable Product,266811a2-38aa-4ed4-a675-14acd17a7e38,
b3c86841-dcf1-4592-9dcb-64d17417487f,,KETONAL Suppositoire à 100 mg,KEtoprofEne,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,f11a9324-289a-4ca7-85b2-4e01144522bd,
12c2ce18-7b4a-456c-bccd-3389bc718378,,KETONAL Soution injectable à 100 mg/ 2 ml,KEtoprofEne,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,009eed82-55b3-41e6-b571-6cafd61ebff5,
283e866b-a890-431e-90e4-e8a0a2035869,,KINAFON Comprimé  à 80 mg,Phloroglucinol,,,650,bahmni_product.categ_saleable_drugs,Stockable Product,9d669889-242f-4e7b-8ecb-94ecdd964b03,
0c1f332a-954a-4c72-9f54-07d458f8533e,,KINAL Gélule à  500/ 50 mg,Paracetamol/Cafeine,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,240fc462-8a1b-4ec7-92de-9cdaed09800b,
c1506be9-ef8f-47fc-bd7d-a3195cebb145,,KINALVIC Gélule à  30/ 400 mg,Dextromethorphane/Paracetamol,,,400,bahmni_product.categ_saleable_drugs,Stockable Product,15605c61-f2b5-40ae-b59d-44f0c31d3ac3,
33440e67-c59a-4f8b-b45d-f4c447dfe73c,,KINAZOL Gel lavant à 2 %,Kitoconazole,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,8824be92-2ee5-4994-890b-0ba8e2443ac7,
0e60b749-dc8d-4a4c-b632-ff521ae149a4,,KLACIN Comprimé pelliculé à 625 mg,AMOXICILLINE/ACIDE CLAVULANIQUE,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,34e90a9c-1fa8-438a-87b2-4b1b18cc236a,
6a38165e-50e5-483b-8498-76418e76c7b0,,KLACIN Poudre pour suspension buvable à  15,AMOXICILLINE/ACIDE CLAVULANIQUE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,91d9e00a-eb87-4cec-ba64-c552b1de33e0,
8a6d878f-285c-401f-9515-4a832fc74c6c,,KLACIN Poudre pour suspension buvable à 312,AMOXICILLINE/ACIDE CLAVULANIQUE,,,2600,bahmni_product.categ_saleable_drugs,Stockable Product,59101354-30eb-4f2b-950f-60677f031ad9,
722eaf1c-b59e-4778-a683-7850981609c3,,KLACIN Comprimé pelliculé à 1000 mg,AMOXICILLINE/ACIDE CLAVULANIQUE,,,2900,bahmni_product.categ_saleable_drugs,Stockable Product,18b134bb-5a49-4bca-87ad-c77c1cff4752,
93157fbf-75e3-4a85-9c64-32a8dd5e0cfe,,LAEVOLAC Solution buvable à 10 mg/ 15 ml,LACTULOSE,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,5175035f-3f6e-41f1-b91b-8f25d88f5981,
de2172c9-a888-4893-9841-ddeb21901826,,LAMISIL Comprimé à 250 mg,TERBINAFINE,,,9800,bahmni_product.categ_saleable_drugs,Stockable Product,8768b091-98a9-40ae-8593-7698980006b8,
c441012c-be7f-4628-9474-54a572f6f872,,LAMISIL Crème à  1 %,TERBINAFINE,,,1500,bahmni_product.categ_saleable_drugs,Stockable Product,159858ba-69df-496d-a2d9-cfc1432aee1d,
82c81d9f-9a35-4150-a516-9d730cb4264b,,LANZOR Gélule à  15 mg,LANSOPRAZOLE,,,6100,bahmni_product.categ_saleable_drugs,Stockable Product,0e9c3949-832f-4488-b9be-b0bb070477e2,
aea0bb28-892d-4e52-85fe-a226a7d4bcb9,,LANZOR Gélule à 30 mg,LANZOPRAZOLE,,,10500,bahmni_product.categ_saleable_drugs,Stockable Product,43222f34-ed68-48d4-b027-78f65b739dc8,
593f82b1-3e4e-487e-b022-c27711937131,,LARGACTIL Solution injectable à 25 mg/ 5 ml,CHLORPROMAZINE,,,1470,bahmni_product.categ_saleable_drugs,Stockable Product,d311027f-9b2c-48c1-9b72-fe55912d69f4,
7bfca92d-edd5-4927-8296-d6c848e096ee,,LARGACTIL Comprimé à 100 mg,CHLORPROMAZINE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,fcfa3fdf-aa21-4a97-9d82-3ab591721c6c,
31d080de-ef38-40cf-848b-042bd2c040c6,,LARMES ARTIFICIELLES Collyre,CHLORURE DE SODIUM,,,600,bahmni_product.categ_saleable_drugs,Stockable Product,da728105-e519-42ae-8aaa-1c7393f917ef,
b28f7566-0fe8-4589-b918-1137e2735d1e,,LAROSCORBINE Comprimé à croquer à 500 mg,ACIDE ASCORBIQUE,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,579b0b1c-f680-43f8-89bf-e383b5905f69,
1d5cb091-f3ec-4de8-a0c3-195547192050,,LAROSCORBINE Comprimé effervescent à 1g,ACIDE ASCORBIQUE,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,f9506513-6f65-4cb2-93ff-d58fa7e09632,
d6b185d0-5a9d-41b8-b244-f68add703301,,LAROXYL Comprimé à 25 mg,AMITRYPTILLINE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,f498a67a-d62f-4d9b-88d2-799321f1d8b3,
6083bb53-1670-49ac-bf64-d98398cddcb3,,LAROXYL Solution buvable à 4 %,AMITRYPTILLINE,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,1edb825f-d850-41a9-8370-1ad51d4aa7ad,
53e1f5ad-0a3b-48ca-9fd0-00af93b8ebfc,,LASILIX Comprimé sécable à 40 mg,FUROSEMIDE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,422df189-8f10-48d4-a137-05515dca420f,
aea8c2fd-9754-4710-a27a-2195f3d0c615,,LASILIX Comprimé à  20 mg,FUROSEMIDE,,,750,bahmni_product.categ_saleable_drugs,Stockable Product,bdea2ad8-1bb3-4581-b6cc-814932e2dce2,
dc0a4a84-63f0-4780-905d-5f64b56d546a,,LASILIX Gélule LP à  60 mg,FUROSEMIDE,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,31086b7c-2398-4f0d-ab01-8aeb50385c7d,
da72dc01-e4b4-427c-b5bf-2476bcb6db25,,LASILIX Solution injectable à 20 mg/ 2 ml,FUROSEMIDE,,,300,bahmni_product.categ_saleable_drugs,Stockable Product,a63e3de7-27c9-48e0-ac4c-f8838f191e8a,
c7cb5a57-49a8-4fad-ac61-596cfe5b3bdd,,LEVAQUIN Comprimé à 500 mg,LEVOFLOXACINE,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,c2895976-8505-4b74-b881-a4d61d4ead08,
29c60a6e-057b-4901-b325-813cb558dc66,,LEVOTHYROX Comprimé à 25 µg,LEVOTHYROXINE,,,300,bahmni_product.categ_saleable_drugs,Stockable Product,5958b751-c3d8-4f79-b837-461e527f9b83,
2869f22b-9be7-4583-b6ce-e842d4507170,,LEVOTHYROX Comprimé  à 50 µg,LEVOTHYROXINE,,,500,bahmni_product.categ_saleable_drugs,Stockable Product,637aade1-8f4c-416d-a767-3da6e71f286e,
43469859-320d-4799-a721-a55f428578ba,,LEVOTHYROX Comprimé  à 75 µg,LEVOTHYROXINE,,,650,bahmni_product.categ_saleable_drugs,Stockable Product,ac02ae09-d6dc-48c7-9c60-26d846d1d482,
c574ee2b-a16f-487c-8894-c7914d98ff25,,LEVOTHYROX Comprimé  à 150 µg,LEVOTHYROXINE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,aebf8cae-2e8e-4e68-a846-c583cc90d0ba,
ec42e774-ba3d-495b-82c2-21e6f6eb23ec,,LEVOTHYROX Comprimé à 100 µg,THYROXINE,,,750,bahmni_product.categ_saleable_drugs,Stockable Product,b33a2934-37d2-4d9a-a674-4f3aa4eb492d,
c842101f-9d67-4155-8d60-c15ba0d58963,,LEVOXIN Comprimé à 500 mg,LEVOFLOXACINE,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,3cc5b5d1-8803-4efe-b37e-0b81296ca17e,
f96b3d70-b225-41f3-833c-8ff9ffaa140b,,LEXOMIL Comprimé à 6 mg,BROMAZEPAM,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,2f9d3d79-7c53-4557-ada6-ac1b502cb1a8,
0d0376bd-b35b-4ba5-8b25-7fed1e0a79eb,,"LIBRAX Comprimé à 5/ 2,5 mg",CHLORDIAZEPOXIDE/CLIDINIUM,,,700,bahmni_product.categ_saleable_drugs,Stockable Product,04304d17-630e-4a77-85cc-167bec901623,
588719a7-b804-45f7-b595-9b7d87908742,,LIDOCAÏNE Solution injectable à 2 %,LIDOCAINE,,,3300,bahmni_product.categ_saleable_drugs,Stockable Product,21b9aa9f-5a5e-450a-a786-a70c2083a695,
6e3289b5-db20-466b-a630-2ee355544dd0,,LINCOCINE Sirop à 250 mg/ 5 ml,LINCOMYCINE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,e703d5b1-22c7-4a46-aa25-cd880f20743c,
2c1bda33-a29b-4b4b-913e-e8ffff7aa8a0,,LINCOCINE Solution injectable à 600 mg,LINCOMYCINE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,ff5e236a-4f12-4bce-a682-7ae7db0759a3,
20b299c7-d793-48da-8bd5-5b952d184290,,LINCOCINE Gélule à  500 mg,LINCOMYCINE,,,2200,bahmni_product.categ_saleable_drugs,Stockable Product,6f465933-35d9-4ab9-bfc1-d5b0dc7c4a03,
8a417710-92e8-4ab0-ac8f-2a171a147cd4,,LIZOPRIL Comprimé à 20 mg,LISINOPRIL,,,4700,bahmni_product.categ_saleable_drugs,Stockable Product,9ed112a6-7ec1-425c-861e-fa9d8c00a8ba,
a3c87ee3-3db2-42e8-98cc-7db73129c308,,LIZOPRIL Comprimé à 10 mg,LISINOPRIL,,,3100,bahmni_product.categ_saleable_drugs,Stockable Product,d8f014c2-76ef-40fb-a982-60f768d76846,
c59283b6-c7d4-4e99-965c-6b556394bb7d,,LIZOPRIL Comprimé à 5 mg,LISINOPRIL,,,2750,bahmni_product.categ_saleable_drugs,Stockable Product,96ccad30-ee69-4b1d-a119-4716c855bcd6,
5282e4aa-0712-406d-801a-0c64a3e75c6f,,"LIZOPRIL H Comprimé à 10/ 12,5 mg",LISINOPRIL/HYDROCHLOROTHIAZIDE,,,3000,bahmni_product.categ_saleable_drugs,Stockable Product,9a92460c-dea3-424b-8df6-f5d5c5eb3372,
96c63947-8b90-420b-aa0c-8318cbff15e8,,"LIZOPRIL H Comprimé à 20/ 12,5 mg",LISINOPRIL/HYDROCHLOROTHIAZIDE,,,5200,bahmni_product.categ_saleable_drugs,Stockable Product,6a2d63e3-2bd0-4ac7-8964-08d5abf229e1,
a59d4e75-d653-42df-ad8d-5dbaf90d6c5a,,"LOCACID Crème à   0,05 %",TRETINOINE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,726402e1-dd67-486a-a13c-def75509e3bf,
a3e735bb-60b6-4005-b4b2-98e40ea1ada8,,"LOCACID Lotion à 0,1%",TRETINOINE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,655165a9-6d20-4d89-b35d-f33a60b187d0,
2a9b8115-4bd3-479b-8445-c5c90a632826,,LOCAPRED Crème à 1%,DESONIDE,,,800,bahmni_product.categ_saleable_drugs,Stockable Product,829e111e-1006-4b0d-8664-f624e27d221a,
42166ea2-e065-4b95-803e-58d6d22868a4,,"LOCOID Crème épaisse à 0,1 %",HYDROCORTSONE,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,bb3a8a52-7d04-49c3-a702-1c6a6cc81d13,
5bba6560-8227-47dc-87a0-ed7cda598ae1,,"LOCOID Pommade à 0,1 %",HYDROCORTSONE,,,1050,bahmni_product.categ_saleable_drugs,Stockable Product,a6cc9c63-2d89-4964-83c7-4acd389b418b,
1286bdbe-f931-484d-8f2a-bc338f5a697f,,"LOCOID Lotion 0,1 %",HYDROCORTSONE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,76f5c3d1-b1a8-4e8c-880b-cad158f32e7d,
3cddc60c-13ed-4f51-b054-48076c935215,,"LOCOID Crème  0,1 %",HYDROCORTSONE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,07177a0c-f85f-47ae-b48e-44155898630b,
1de529aa-675d-4fe1-99ec-f9cb59678b0f,,LOFAT Gélule à 67 mg,FENOFIBRATE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,14eed055-724d-4a34-ac4f-6ce92ff67fa7,
c4185f54-226f-4dde-9230-0fd0709d3eec,,LOFAT Gélule à 200 mg,FENOFIBRATE,,,3500,bahmni_product.categ_saleable_drugs,Stockable Product,9c824a25-1a49-41d2-b08e-d871757f1c54,
b9f1eef9-3d2d-48b3-9a4a-31a2cb68bfef,,LOFRAL Comprimé à 10 mg,AMLODIPINE,,,4400,bahmni_product.categ_saleable_drugs,Stockable Product,50e8fe2d-f562-4599-9df5-4fbd2351777a,
ff21a71c-5bb1-416e-a4bd-7733c26644f7,,LOFRAL Comprimé à 5 mg,AMLODIPINE,,,3100,bahmni_product.categ_saleable_drugs,Stockable Product,b76efd6d-1a3c-46d8-a634-36d2b5963003,
651a18be-354a-49f2-9e1e-739044d422d3,,LO-Lipid Comprimé à 20 mg,LOVASTATINE,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,deb9e8fa-b26b-451b-ab58-54b3008f8f9d,
1c5e244d-da09-42e4-b5e3-02ce324f028d,,LOMEFLOX Comprimé à  400 mg,LOMEFLOXACINE,,,1400,bahmni_product.categ_saleable_drugs,Stockable Product,b2479c90-1f46-4ea6-8568-318db7f1278f,
88921bd8-96b1-4e99-a7bb-fae607c96360,,LOMET Gélule à 30 mg,LANZOPRAZOLE,,,4000,bahmni_product.categ_saleable_drugs,Stockable Product,6d51f87d-0db8-45c0-ad50-7cd3ce7fba8b,
179aaa8a-3f2b-497e-87a9-80035f59bb7c,,LOMET Gélule à 30 mg,LANZOPRAZOLE,,,2400,bahmni_product.categ_saleable_drugs,Stockable Product,8dacedb7-855e-4b4d-97d6-5b1e15d7e5e0,
e6762fa9-43ad-4ded-9586-eaa9b0d5186a,,LOMET Gélule à  15 mg,LANSOPRAZOLE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,035e2f74-bdb6-4356-a28d-c13cd2b19066,
71821f2f-5a1b-4403-9d46-f26f7d19993f,,LOMET Gélule à  30 mg,LANSOPRAZOLE,,,1700,bahmni_product.categ_saleable_drugs,Stockable Product,6b1db19d-a50d-47c6-9e65-43c53fbb06e2,
2aeea6bd-0928-4bab-b426-60599227fe3d,,LOMET Gélule à  15 mg,LANSOPRAZOLE,,,2900,bahmni_product.categ_saleable_drugs,Stockable Product,ad216375-090d-43fb-8370-33f58458a07c,
88781182-799b-4502-aaa0-ad72d35b9c14,,LOMEXIN Crème à 2 %,NITRATE DE FENTICONAZOLE,,,1350,bahmni_product.categ_saleable_drugs,Stockable Product,9c4951d4-ad06-45a6-8456-fde57fc16ab4,
a438ac9c-3ebd-4469-aa3b-0b37f39be5f8,,LONGAMYCINE Comprimé à  100 mg,DOXYCYCLINE,,,750,bahmni_product.categ_saleable_drugs,Stockable Product,2790004d-ca2a-4557-8849-1b4de50c401f,
ff653aa1-65f2-4694-8cfd-4cc35f09d2fb,,LONGAMYCINE Comprimé à  200 mg,DOXYCYCLINE,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,e138b302-944d-41af-b114-01405bc14a89,
19c7dca7-3f20-4134-9312-f66864b4e42f,,LONGIFENE Sirop à 5 mg/ 5 ml,BUCLIZINE,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,09569135-781c-41a5-9a7f-1ee0e51d0cb0,
32757229-f97e-4c25-a0da-6c2a6b2567ec,,LOPERAMIDE Gélule à  2 mg,LOPERAMIDE,,,950,bahmni_product.categ_saleable_drugs,Stockable Product,3ae61e13-3f55-476b-be5b-daf8897dff30,
ceca20a4-8d8d-47aa-8085-5016e27d4b65,,LOPERIUM Gélule à 2 mg,LOPERAMIDE,,,1420,bahmni_product.categ_saleable_drugs,Stockable Product,347b887f-82f1-4408-b46b-cc230826fb81,
ec7730cc-ed7f-4a05-9dd9-8719921e2e04,,LOPRIL Comprimé à 25 mg,CAPTOPRIL,,,3200,bahmni_product.categ_saleable_drugs,Stockable Product,908f8dc8-d53c-40c7-9f2e-56c570047b8b,
b018fd2c-3429-485b-98bd-aa8316f0f98d,,LO-PROT Gélule à 20 mg,OMEPRAZOLE,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,e5092b7a-5b53-460c-8dcc-0300f1392a2e,
a0a7db9b-4511-403b-bc49-975a24660450,,LOSAR - DENK Comprimé à 50 mg,LOSARTAN POTASSIUM,,,3800,bahmni_product.categ_saleable_drugs,Stockable Product,f0c4a134-739d-4288-8cf3-f40a624b4374,
b99344f3-d704-4dcd-9fdf-c9a5d85d69af,,LOSAR - DENK Comprimé à 100 mg,LOSARTAN POTASSIUM,,,5200,bahmni_product.categ_saleable_drugs,Stockable Product,452adb7e-b2c7-47e7-8eb6-088ac2d8fd9c,
b3716921-b9ca-4003-bcb5-66fbb90d9617,,"LOVENOX Solution injectable  à 4000 UI/ 0,4 ml",ENOXAPARINE SODIQUE,,,3650,bahmni_product.categ_saleable_drugs,Stockable Product,90b33bad-8b9c-4b91-aa52-40a1c259b4f3,
02d44bdd-445d-44b5-be4a-b78743b49690,,"LOVENOX Solution injectable à 6000 UI/ 0,6 ml",ENOXAPARINE SODIQUE,,,5000,bahmni_product.categ_saleable_drugs,Stockable Product,fd69b070-5248-48b6-9f1c-5a03cb528764,
9b6c25a8-a708-4e7f-bb8b-afe3d085f62d,,"LOVENOX Solution injectable à 8000 UI/ 0,8 ml",ENOXAPARINE SODIQUE,,,5800,bahmni_product.categ_saleable_drugs,Stockable Product,5adcc1fb-e697-467b-911b-21ff9b59c81d,
c0e6ab16-b47d-4300-8e8d-23a141cd51fc,,LOVENOX Solution injectable Multi dose à 30000,ENOXAPARINE SODIQUE,,,13400,bahmni_product.categ_saleable_drugs,Stockable Product,f9f24431-f00f-45cd-8257-dc18c225fe49,
93f38760-2fd7-4a3e-9a98-8f2ce4ec1674,,LOWRAC Comprimé à  5 mg,AMLODIPINE,,,2100,bahmni_product.categ_saleable_drugs,Stockable Product,0c855118-45f8-4b98-9904-d28e093eaee3,
abe6b545-147a-4fd9-a2ae-cecc747568f8,,LOWRAC Comprimé à  10 mg,AMLODIPINE,,,3300,bahmni_product.categ_saleable_drugs,Stockable Product,76538ccf-c773-4d60-9240-57a23b7621a1,
d1d8e2d1-7566-4cc1-a1c2-e542df9868be,,LOXAIR Solution pour inhalation à 100 ug,SALBUTAMOL,,,1250,bahmni_product.categ_saleable_drugs,Stockable Product,f085eee4-84e6-4fe0-a282-c65a5297442e,
6dfc8c1b-ce38-4831-a575-7eb86d8f4397,,LOXEN Solution injectable à 10 mg/ 10 ml,NICARDIPINE,,,3500,bahmni_product.categ_saleable_drugs,Stockable Product,946900d9-8df5-4cd7-b3a6-9ec6e7e601bd,
266a52c9-6fdb-4184-93b8-a9177a20972e,,LOXEN Comprimé à 20 mg,NICARDIPINE,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,7515bcfd-6125-45c1-bab1-482dc1864f0b,
58ccc11f-274e-4008-a84a-e3cb8a5cab79,,LOXEN Gélule à  50 mg,NICARDIPINE,,,6800,bahmni_product.categ_saleable_drugs,Stockable Product,602103e7-7585-4ae5-b90c-cd7b1cdcf88c,
7cc81c9e-d3c2-41fa-a55c-94c78e7ff98b,,"LRJ Collyre à 0,03/ 0,005 g",PHENIRAMINE/TETRAHYDROZOLINE,,,1250,bahmni_product.categ_saleable_drugs,Stockable Product,ca5a2689-70c0-4fad-93e6-066a21a12355,
d6262bc4-d211-4617-9aa8-d797e494c6ce,,LUBENTYL  A LA MAGNESIE Gelée Orale,PARAFFINE/MAGNESIUM,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,7ffd5531-512c-4c28-a872-13bf876778b9,
d2172aec-c1ce-44f5-911a-ac7af7759aa9,,LUBENTYL Gelée orale,PARAFFINE,,,900,bahmni_product.categ_saleable_drugs,Stockable Product,e15d510a-7f39-4d9e-80d0-1f4f47a43767,
3d173c44-6800-450b-924d-5432ef05c168,,LUMART Comprimé à  120/ 20 mpg,LUMEFANTRINE/ARTEMETHER,,,1200,bahmni_product.categ_saleable_drugs,Stockable Product,842259cc-91a6-4a9b-b3db-71b63f47609a,
23b27657-54cc-479b-aafa-5f942edac6dd,,LUMART Comprimé à  120/ 20 mpg,LUMEFANTRINE/ARTEMETHER,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,192aec64-0e1c-4c55-ba94-30ba885c1a8d,
e821b626-fb8a-49ce-86c2-35dad7348903,,LUMART Comprimé à  120/ 20 mpg,LUMEFANTRINE/ARTEMETHER,,,2300,bahmni_product.categ_saleable_drugs,Stockable Product,5c02114e-2526-430a-a2df-bf3141f1b491,
fdfe8ed9-5cba-490a-8f59-f9ffef5baebb,,LUMARTEM Comprimé à  20/ 120 mg,ARTEMETHER/LUMEFANTRINE,,,1300,bahmni_product.categ_saleable_drugs,Stockable Product,64bdb26b-60d0-45ce-ac76-002f95b8caab,
6bffe62a-dbf5-41ce-b750-8644a3399901,,LUTENYL Comprimé à 5 mg,NOMEGESTROL,,,1900,bahmni_product.categ_saleable_drugs,Stockable Product,5fe2bd18-83e8-44e1-9ec0-450d95faa120,
18540ba0-27b6-4fce-99e8-2fae37594d22,,LUTERAN Comprimé à 10 mg,CHLORMADINONE,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,5dc30f7f-29d8-41f5-9fb0-94c7450d4b4e,
f8a9d4e5-f772-4dc4-a65f-8b81b27d4d55,,LUTERAN Comprimé à 5 mg,CHLORMADINONE,,,1000,bahmni_product.categ_saleable_drugs,Stockable Product,d44e4732-022c-406f-ad1b-eed8f19cc686,
0935de50-cf85-497f-baac-20ff76b5642c,,LYSANXIA Comprimé à 10 mg,PRAZEPAM,,,1100,bahmni_product.categ_saleable_drugs,Stockable Product,f5bcbe92-1468-4608-9f92-72bf6e00a48d,
f239cba8-7d4f-4717-a268-52637307acf3,,LYSO 6 Comprimé sublingual à 20/ 10 mg,LYSOZYME/PYRIDOXINE,,,1350,bahmni_product.categ_saleable_drugs,Stockable Product,9f27d0fa-23d1-49b7-abab-7ec7bd39ca0e,
83c16316-aedc-4b1a-9be6-86de69f28c6c,,LYSOGIC Poudre pour suspension buvable à 100,ACETYL SALICYLATE DE  LYSINE,,,460,bahmni_product.categ_saleable_drugs,Stockable Product,2cc68de6-8c7f-4552-97e0-355a482d7c32,
7461d710-75f3-4bf5-b5c3-74b78aeef2c7,,MAALOX Comprimé à  400/ 400 mg,HYDROXYDE DE mg/HYDROXYDE D' ALU,,,680,bahmni_product.categ_saleable_drugs,Stockable Product,bd5698a3-64aa-4252-b04c-9016ac59bb10,
52b31cb6-a9df-4df9-83f2-98f095be4cb1,,"MAALOX Suspension buvable à  4 g/ 3,5 g",HYDROXYDE DE mg/HYDROXYDE D' ALU,,,830,bahmni_product.categ_saleable_drugs,Stockable Product,0927d3d0-d206-48da-a80a-ef2a5fb15631,
5d4ccbcc-bdbf-4e98-881c-30cf7e4b80f0,,MAALOX Suspension buvable à 600/ 525 mg,HYDROXYDE DE mg/HYDROXYDE D' ALU,,,1360,bahmni_product.categ_saleable_drugs,Stockable Product,9cc0c458-9cd6-46d1-a6ee-b86c5e05b2ba,
6cf90014-f0ab-4f0b-b649-d1e2ec2d421b,,MADAR Comprimé à  500/ 25 mg,SULFADOXINE/PYRIMETHAMINE,,,300,bahmni_product.categ_saleable_drugs,Stockable Product,152d745c-1ea6-4978-83eb-383c9adcd31d,
4eaedbca-f569-4b4c-a1cc-427e0fc07387,,MAg2 Comprimé à  100 mg,PIDOLATE DE MAGNESIUM,,,1800,bahmni_product.categ_saleable_drugs,Stockable Product,a2d587f3-a46b-4531-915b-5b380adc9b00,
7483fafb-a470-49c1-8379-b000e28b54e9,,MAg2 Solution buvable,PIDOLATE DE MAGNESIUM,,,2000,bahmni_product.categ_saleable_drugs,Stockable Product,ff85c336-1221-4665-b9af-874d6358fb08,
